user_id,age
3809,35-44
26252,25-34
305,45-49
19490,25-34
17876,25-34
28631,25-34
43521,<18
50414,>56
56890,45-49
47080,25-34
29387,18-24
53000,25-34
64342,>56
48604,25-34
3671,<18
63993,25-34
37957,25-34
73302,18-24
38269,25-34
59644,25-34
71422,25-34
45249,18-24
31119,25-34
9093,25-34
35139,25-34
28665,>56
12350,25-34
15872,25-34
3965,25-34
63749,<18
26066,25-34
62696,35-44
1001,25-34
48144,25-34
42296,25-34
24491,25-34
55409,25-34
26201,25-34
1374,>56
1015,35-44
48714,25-34
64503,25-34
13095,45-49
14362,25-34
56700,>56
80921,25-34
22596,25-34
45179,25-34
38968,35-44
4531,25-34
61895,50-55
22467,25-34
1860,25-34
81926,25-34
40886,25-34
22843,25-34
49228,25-34
26122,>56
85696,25-34
52513,25-34
31578,18-24
1321,25-34
18345,25-34
620,50-55
6689,25-34
40622,25-34
20792,25-34
61200,25-34
30929,35-44
56780,25-34
10693,50-55
84320,25-34
44855,>56
63337,35-44
11904,35-44
44711,25-34
51285,25-34
82732,>56
169,>56
622,25-34
3846,25-34
3283,25-34
41585,45-49
42089,25-34
43181,25-34
53511,>56
72598,25-34
13456,35-44
44836,25-34
31678,25-34
37541,>56
2477,35-44
43147,25-34
58662,35-44
41459,25-34
40792,25-34
16605,>56
49098,25-34
82057,25-34
57020,25-34
54403,25-34
1262,35-44
8560,25-34
36984,35-44
50619,25-34
8246,25-34
49742,25-34
57803,18-24
41121,25-34
79280,25-34
74672,25-34
6612,35-44
63612,>56
18757,25-34
72535,35-44
11413,25-34
38110,25-34
21400,35-44
32413,25-34
52152,25-34
23640,25-34
39099,18-24
78923,25-34
53897,25-34
45330,25-34
66147,35-44
16704,50-55
23294,35-44
17390,25-34
21623,25-34
40598,50-55
51811,45-49
2402,25-34
34723,25-34
34431,25-34
23373,25-34
61006,25-34
84139,25-34
8128,25-34
50295,45-49
64095,25-34
16826,35-44
12064,35-44
44602,35-44
72841,25-34
76962,25-34
38425,25-34
10087,18-24
65338,25-34
11403,25-34
46693,25-34
66639,25-34
49023,18-24
24152,50-55
34126,25-34
75804,18-24
34414,18-24
11333,50-55
1076,18-24
12893,18-24
38103,35-44
51998,50-55
59960,35-44
67751,35-44
38302,25-34
19024,25-34
57108,45-49
20221,45-49
9388,25-34
76822,35-44
14475,35-44
38182,25-34
2366,35-44
42379,25-34
38203,25-34
15616,35-44
61389,25-34
47685,>56
82865,>56
27058,35-44
13129,<18
36613,45-49
8337,35-44
63476,18-24
69017,25-34
13165,25-34
81921,35-44
84497,50-55
40891,35-44
20331,35-44
21056,25-34
771,25-34
9695,50-55
21062,25-34
21944,25-34
9426,25-34
6459,35-44
55250,25-34
9404,50-55
1145,45-49
36330,35-44
74728,50-55
86552,18-24
80552,25-34
6816,45-49
47220,25-34
24288,25-34
19809,35-44
32763,25-34
37215,>56
13022,25-34
42727,25-34
53669,35-44
56721,35-44
33635,25-34
33584,25-34
54592,25-34
85212,25-34
43669,50-55
33441,25-34
46019,25-34
33826,18-24
30367,18-24
50930,35-44
16206,25-34
64051,25-34
12116,25-34
2893,25-34
30957,18-24
70112,25-34
17937,35-44
34603,>56
11354,>56
56730,50-55
80370,35-44
85023,>56
34661,25-34
11228,25-34
29486,25-34
6384,35-44
57925,25-34
2927,35-44
2999,25-34
3287,50-55
23155,35-44
59021,18-24
3740,25-34
23699,18-24
26715,25-34
71150,25-34
75558,<18
85317,50-55
10184,25-34
12758,>56
26081,18-24
48014,25-34
80930,35-44
34013,50-55
68200,18-24
9918,>56
19749,25-34
26741,<18
2303,45-49
4752,18-24
55616,45-49
20659,45-49
21776,18-24
2983,25-34
61658,25-34
76093,18-24
46243,<18
38621,25-34
77977,25-34
5582,35-44
28130,25-34
26271,<18
32621,25-34
5429,25-34
4650,25-34
13172,35-44
41989,25-34
63693,25-34
8067,35-44
47695,25-34
75747,25-34
27999,25-34
62726,50-55
22515,25-34
10257,25-34
60957,25-34
68079,25-34
16990,18-24
20383,25-34
40119,25-34
63751,25-34
5942,45-49
23609,<18
32715,35-44
34745,25-34
74652,25-34
40068,45-49
78875,50-55
1218,25-34
33126,25-34
12862,25-34
18212,35-44
47578,35-44
64421,25-34
27318,35-44
416,35-44
32182,18-24
22874,25-34
19518,25-34
53647,25-34
7852,35-44
15559,18-24
35752,35-44
49543,25-34
37884,50-55
625,25-34
15762,25-34
49782,25-34
86270,25-34
37747,25-34
4339,35-44
1170,<18
26884,35-44
40907,25-34
65755,18-24
57127,35-44
44185,25-34
49402,25-34
15564,35-44
641,25-34
45642,25-34
70726,25-34
5682,25-34
31314,25-34
46223,25-34
81920,25-34
27929,45-49
48310,18-24
45998,18-24
7673,25-34
19400,25-34
46896,25-34
13670,18-24
57227,>56
57430,25-34
62602,25-34
63312,>56
14315,25-34
16747,25-34
5155,25-34
1160,>56
14308,25-34
26171,25-34
13540,25-34
42965,25-34
12321,18-24
26580,25-34
4513,25-34
63775,50-55
21702,25-34
7582,18-24
45353,25-34
44407,18-24
53072,25-34
6610,35-44
70099,<18
40796,>56
37309,25-34
70361,25-34
86652,25-34
78043,25-34
26157,25-34
10954,25-34
29503,25-34
34842,25-34
10817,50-55
3088,25-34
8986,50-55
26764,25-34
16470,25-34
11153,50-55
19758,>56
48892,25-34
46489,25-34
21232,50-55
36546,25-34
35803,25-34
21862,25-34
51903,35-44
9597,35-44
55488,25-34
59877,25-34
64916,<18
20027,18-24
52438,25-34
40308,35-44
19056,45-49
5337,25-34
19055,18-24
62272,35-44
80272,50-55
73552,35-44
33876,25-34
56969,35-44
52171,25-34
78625,25-34
6287,50-55
50851,25-34
39019,25-34
54051,25-34
84051,25-34
75682,25-34
18326,35-44
72931,25-34
41408,35-44
3647,25-34
2530,25-34
78448,25-34
57523,25-34
38574,25-34
8467,>56
76857,25-34
19506,25-34
23935,25-34
20443,25-34
34177,25-34
59929,25-34
67971,35-44
18119,25-34
17825,25-34
39690,50-55
64491,35-44
84215,25-34
19366,25-34
20514,25-34
21823,<18
10785,25-34
38277,25-34
76372,25-34
19724,25-34
6000,25-34
70347,25-34
67769,25-34
37566,25-34
23419,18-24
11598,35-44
78740,18-24
26893,25-34
34611,45-49
58400,>56
69614,25-34
83971,50-55
14668,35-44
30191,25-34
16830,25-34
61018,25-34
7332,25-34
15690,35-44
476,25-34
44620,25-34
26290,>56
25236,25-34
18194,50-55
9542,25-34
64078,>56
26138,25-34
3525,25-34
189,25-34
28541,25-34
29761,35-44
32422,25-34
11724,25-34
28208,18-24
73087,<18
65808,25-34
33112,25-34
45669,35-44
40368,25-34
44190,25-34
49398,25-34
5662,25-34
47377,35-44
60003,25-34
22955,35-44
64420,18-24
21897,35-44
20633,25-34
70377,<18
19011,45-49
6220,50-55
70086,25-34
40677,<18
10258,>56
70391,25-34
55843,25-34
32022,25-34
66094,45-49
71766,45-49
51016,>56
25918,25-34
53485,<18
5193,25-34
9584,25-34
20884,>56
52595,25-34
74715,25-34
47061,>56
12463,25-34
27717,>56
9614,35-44
71391,25-34
77114,25-34
10197,25-34
71123,25-34
49711,<18
68365,<18
76881,25-34
2881,<18
77101,25-34
18175,25-34
85184,35-44
17650,25-34
23014,25-34
61533,25-34
37173,25-34
52261,>56
55916,18-24
27886,25-34
20891,25-34
13552,25-34
15468,25-34
31636,<18
34267,50-55
73425,25-34
8985,25-34
66385,>56
71795,45-49
35635,25-34
20612,50-55
26547,35-44
26777,25-34
55688,25-34
56479,>56
85543,25-34
57441,18-24
56066,25-34
6307,45-49
63209,25-34
10440,45-49
70181,<18
10400,25-34
29063,25-34
24285,25-34
37614,25-34
74650,18-24
24239,25-34
4537,25-34
51155,25-34
51772,25-34
15286,25-34
64442,>56
14732,25-34
18897,25-34
502,18-24
77764,35-44
1685,18-24
78829,18-24
64546,25-34
29625,50-55
28602,18-24
86845,50-55
62648,25-34
86018,25-34
2684,25-34
28214,25-34
82768,>56
28291,25-34
24948,25-34
597,45-49
64978,25-34
47279,50-55
32032,25-34
6131,>56
164,25-34
31534,45-49
33083,18-24
23420,25-34
1773,25-34
72403,25-34
23187,25-34
25790,25-34
27840,25-34
8756,35-44
64321,45-49
66805,25-34
70852,<18
79733,25-34
6074,25-34
31605,25-34
69291,25-34
66896,25-34
2482,18-24
4157,25-34
30339,25-34
31842,18-24
29332,<18
34752,25-34
21572,35-44
38385,25-34
29646,25-34
55253,50-55
37522,25-34
61351,25-34
134,>56
41887,25-34
56160,25-34
73518,25-34
1216,18-24
9033,18-24
22611,25-34
55666,35-44
48047,25-34
51043,25-34
78646,25-34
51347,25-34
37339,25-34
16641,35-44
42797,25-34
64407,25-34
50723,25-34
67418,>56
1670,18-24
28605,18-24
55630,25-34
49652,25-34
67917,>56
69338,25-34
70966,25-34
82611,>56
69543,25-34
29157,25-34
22070,<18
56925,25-34
46373,>56
23396,18-24
50065,25-34
29979,25-34
59066,35-44
34397,25-34
7819,25-34
12909,35-44
2542,45-49
74480,25-34
76981,35-44
12124,<18
55403,25-34
41512,>56
49388,25-34
18563,<18
70031,25-34
32546,25-34
38225,18-24
38040,45-49
13447,25-34
70109,25-34
35743,25-34
27676,25-34
57203,45-49
46642,25-34
22857,25-34
8934,25-34
12454,25-34
66772,50-55
45424,35-44
21397,25-34
64249,25-34
66979,25-34
77595,35-44
12761,25-34
25542,<18
76763,18-24
57460,50-55
48025,35-44
41975,25-34
11543,>56
31964,25-34
56799,>56
55970,35-44
29287,25-34
32144,25-34
36974,25-34
7520,25-34
31607,18-24
3491,25-34
60561,35-44
69886,25-34
65664,25-34
6011,35-44
43980,25-34
66016,25-34
49536,25-34
3178,35-44
20270,25-34
65300,25-34
37421,25-34
74041,25-34
47457,25-34
71016,>56
39555,25-34
2060,35-44
71080,25-34
2835,25-34
69211,25-34
70720,25-34
30127,<18
38921,35-44
27525,25-34
73,25-34
10770,25-34
85158,<18
8226,45-49
21763,>56
55804,25-34
54366,25-34
13781,35-44
2092,25-34
79279,25-34
24334,25-34
74159,>56
40712,>56
6202,35-44
54692,18-24
56523,25-34
47998,25-34
28581,25-34
31778,25-34
66169,50-55
3836,35-44
30196,50-55
65470,18-24
5170,45-49
10934,25-34
6410,35-44
13371,18-24
15407,25-34
57822,35-44
48709,>56
16479,25-34
9375,35-44
50755,25-34
63895,25-34
73131,25-34
32923,45-49
20690,25-34
23855,25-34
48011,50-55
34476,35-44
25833,>56
51124,25-34
38719,25-34
69238,25-34
28155,25-34
31951,25-34
21257,18-24
31259,>56
69921,25-34
12560,25-34
255,35-44
33250,>56
13303,18-24
52383,25-34
5464,35-44
4639,18-24
31946,18-24
1634,25-34
32681,25-34
1150,18-24
17098,25-34
52235,25-34
22904,25-34
32050,18-24
33538,25-34
24322,50-55
42224,35-44
26455,35-44
34408,25-34
43944,25-34
11180,25-34
4572,25-34
56659,18-24
3953,25-34
57942,25-34
85924,25-34
71473,25-34
11187,25-34
1050,35-44
13508,<18
45880,25-34
70117,25-34
58626,25-34
3022,18-24
32841,25-34
60238,25-34
66527,25-34
47918,18-24
26092,25-34
69762,25-34
4364,35-44
20929,18-24
15623,25-34
24793,45-49
30510,25-34
21621,25-34
6361,50-55
9738,25-34
7693,35-44
23936,25-34
64210,>56
34363,25-34
20624,25-34
74101,25-34
83810,35-44
2283,18-24
8608,25-34
560,25-34
12303,25-34
43358,18-24
43652,25-34
11561,25-34
2081,25-34
72087,35-44
10848,25-34
67267,25-34
71676,25-34
79375,25-34
64681,25-34
50464,25-34
47400,25-34
77244,18-24
67015,25-34
2373,18-24
37600,25-34
83827,35-44
12366,45-49
10484,25-34
26350,25-34
6518,25-34
46461,25-34
12010,25-34
43045,25-34
24344,25-34
46294,25-34
37636,25-34
6514,35-44
76013,50-55
25769,25-34
50196,25-34
45993,25-34
19358,25-34
34049,25-34
44165,25-34
1780,25-34
21363,18-24
36162,50-55
79537,18-24
15207,25-34
51181,25-34
85070,25-34
8834,25-34
85357,35-44
86271,25-34
80250,<18
73742,<18
81574,18-24
47328,25-34
31335,25-34
34197,25-34
6264,25-34
49766,35-44
46059,25-34
54356,18-24
40901,35-44
13506,<18
24333,50-55
9874,35-44
28184,35-44
70876,25-34
48322,45-49
85755,25-34
53955,25-34
82514,25-34
51312,25-34
46724,25-34
17264,18-24
42605,25-34
33244,25-34
62921,35-44
53732,45-49
55803,<18
79136,25-34
16980,25-34
33757,>56
86372,25-34
34534,25-34
1069,35-44
64196,25-34
22266,25-34
26635,25-34
74827,25-34
22193,25-34
46696,25-34
85944,25-34
46639,25-34
43504,45-49
33594,35-44
293,25-34
62751,<18
6835,25-34
19354,25-34
48441,25-34
76738,25-34
76007,25-34
46442,25-34
59997,18-24
85044,<18
50510,<18
50630,35-44
4929,25-34
66837,25-34
24494,25-34
51648,25-34
52148,25-34
21145,<18
32760,35-44
71899,25-34
48131,35-44
50474,25-34
30550,35-44
75679,25-34
38008,<18
2539,25-34
57938,25-34
33655,35-44
66395,25-34
16309,25-34
9418,25-34
13904,25-34
15147,35-44
11292,25-34
32755,18-24
37157,50-55
45718,25-34
62231,25-34
14149,50-55
48223,25-34
1512,18-24
14265,25-34
71230,25-34
11211,25-34
16886,35-44
49926,50-55
20100,25-34
23754,25-34
24389,25-34
17475,18-24
6937,25-34
5975,50-55
84001,25-34
37237,<18
65908,25-34
75979,25-34
68119,45-49
21308,18-24
25905,25-34
85263,18-24
85174,25-34
1632,18-24
76465,25-34
11983,25-34
58789,25-34
4415,45-49
50808,25-34
72356,25-34
12022,35-44
7455,25-34
35361,>56
5095,35-44
59999,25-34
57461,25-34
60573,25-34
63708,25-34
17187,35-44
58035,45-49
32625,45-49
12401,35-44
48789,35-44
29713,25-34
43019,25-34
62207,18-24
27116,35-44
30023,18-24
59746,25-34
81511,<18
77178,25-34
47674,25-34
37296,25-34
67625,25-34
26974,35-44
70969,25-34
48620,45-49
3702,35-44
78117,25-34
5146,25-34
3630,25-34
42686,25-34
7937,35-44
67519,25-34
31654,50-55
24134,25-34
23122,25-34
70617,<18
10236,25-34
11084,25-34
78917,50-55
24311,35-44
13493,25-34
48579,35-44
67673,25-34
51037,25-34
78501,25-34
16096,50-55
85587,18-24
17023,18-24
83823,<18
23110,25-34
51933,25-34
15339,25-34
17234,>56
15891,35-44
78672,25-34
55163,25-34
55999,25-34
84400,35-44
48268,25-34
82088,25-34
16367,>56
17290,>56
48414,45-49
25059,18-24
3837,25-34
31815,35-44
84082,25-34
59451,25-34
57086,18-24
65221,45-49
12508,25-34
42646,25-34
28010,25-34
70360,25-34
48438,25-34
75681,25-34
73238,>56
18616,18-24
52997,<18
55016,45-49
19845,18-24
9305,25-34
38443,25-34
22635,25-34
31927,45-49
54209,35-44
56620,<18
39721,18-24
72386,50-55
55243,18-24
18796,25-34
49460,18-24
16274,25-34
77900,25-34
5120,35-44
52622,18-24
78269,25-34
65633,25-34
35666,25-34
77618,25-34
29902,<18
52099,50-55
14412,18-24
34185,25-34
64194,25-34
48665,25-34
49628,25-34
498,35-44
15247,25-34
54438,35-44
74079,18-24
81547,35-44
27639,25-34
41342,25-34
45754,18-24
39415,25-34
59723,35-44
56875,25-34
48932,18-24
34899,25-34
38186,35-44
29182,25-34
24270,25-34
84500,25-34
78827,25-34
80199,25-34
86916,25-34
45868,25-34
47114,25-34
15738,50-55
23868,35-44
25205,25-34
1308,18-24
17532,25-34
3852,45-49
6121,35-44
36213,18-24
45195,25-34
34851,35-44
76828,45-49
76860,18-24
6190,35-44
84526,25-34
4458,35-44
33359,25-34
5881,35-44
18738,<18
46241,25-34
9055,25-34
8082,25-34
48173,25-34
54203,25-34
18530,45-49
74840,>56
86639,25-34
12134,25-34
27850,25-34
42709,35-44
55078,>56
55636,25-34
44132,25-34
33674,25-34
78927,25-34
18732,25-34
1457,25-34
31433,25-34
37318,18-24
23103,25-34
86625,>56
19408,35-44
36228,18-24
32842,25-34
70259,25-34
40548,35-44
13975,35-44
56888,25-34
44928,45-49
25140,25-34
62184,25-34
28393,25-34
4337,25-34
12332,35-44
29770,25-34
41937,25-34
35,25-34
62269,>56
62977,25-34
16758,18-24
9657,25-34
9446,35-44
14962,>56
34489,25-34
17930,35-44
49087,25-34
81673,18-24
68691,25-34
79914,>56
967,35-44
7704,35-44
64731,25-34
79579,50-55
1267,25-34
41916,25-34
2445,25-34
14240,25-34
48684,25-34
30594,25-34
79894,35-44
73672,25-34
47179,45-49
63635,25-34
31653,25-34
18935,45-49
20396,25-34
77712,25-34
7465,25-34
60141,35-44
25326,25-34
73124,25-34
23965,25-34
11694,25-34
37466,25-34
51493,25-34
53376,25-34
46746,25-34
66952,25-34
16804,25-34
40327,35-44
70024,25-34
24012,25-34
44247,25-34
15274,45-49
86830,25-34
72264,25-34
14316,18-24
15963,35-44
84096,45-49
30069,25-34
11427,25-34
19570,25-34
84909,25-34
57105,25-34
33078,25-34
17222,25-34
45947,45-49
59643,25-34
32783,25-34
21004,18-24
17660,25-34
55658,35-44
74747,<18
64432,18-24
78293,25-34
86093,25-34
64593,25-34
78209,25-34
56406,25-34
32360,35-44
9611,25-34
14583,25-34
52267,25-34
26017,>56
330,45-49
9869,25-34
63321,25-34
12351,25-34
33226,25-34
33921,45-49
11467,25-34
42894,25-34
63509,25-34
41194,18-24
57021,25-34
34288,18-24
17593,25-34
16244,45-49
19685,25-34
68387,25-34
32694,25-34
40231,25-34
3639,25-34
18381,25-34
55449,35-44
17620,25-34
18313,50-55
50791,25-34
56832,50-55
58221,50-55
48445,25-34
9960,25-34
65339,18-24
85180,25-34
49927,18-24
51135,25-34
39711,25-34
34281,25-34
35735,25-34
75242,<18
7233,25-34
3183,25-34
44593,35-44
10692,35-44
253,25-34
6840,25-34
9091,25-34
48428,25-34
26878,35-44
68933,45-49
76289,50-55
76866,25-34
30348,35-44
39457,25-34
17324,35-44
921,18-24
15520,35-44
74775,25-34
41270,<18
86242,25-34
13636,18-24
36732,25-34
41934,25-34
31786,25-34
33877,35-44
28295,25-34
55893,25-34
48805,25-34
33245,18-24
85737,18-24
83727,25-34
20507,35-44
37755,35-44
63179,18-24
50781,45-49
84378,25-34
42669,25-34
31117,25-34
43866,25-34
71823,18-24
5912,25-34
71722,18-24
32846,25-34
25924,25-34
35356,25-34
51419,25-34
26904,25-34
44628,35-44
61180,45-49
59733,25-34
38234,18-24
69356,25-34
79301,35-44
51657,25-34
65520,25-34
5073,25-34
56836,>56
7944,25-34
58066,35-44
11657,25-34
68794,>56
81466,25-34
42237,18-24
46182,18-24
32825,18-24
42640,25-34
4918,25-34
4205,35-44
31014,25-34
57983,25-34
10481,25-34
11871,25-34
38513,25-34
940,>56
3665,25-34
47585,25-34
22646,25-34
23340,25-34
57832,50-55
15880,50-55
25139,25-34
41155,25-34
48320,18-24
44678,18-24
68972,25-34
21041,25-34
65681,25-34
57872,18-24
18776,25-34
62686,25-34
78234,>56
54958,45-49
66843,50-55
43449,25-34
7199,25-34
36927,35-44
11186,25-34
24965,25-34
54323,18-24
58218,35-44
63479,25-34
69698,25-34
77873,25-34
25613,25-34
54167,25-34
52816,25-34
28170,25-34
36508,45-49
79070,18-24
76393,25-34
79585,18-24
44725,25-34
42643,25-34
21207,25-34
36183,25-34
56187,35-44
74734,<18
25523,50-55
6645,25-34
69341,35-44
13619,25-34
46668,25-34
68459,>56
16379,50-55
35889,50-55
1506,25-34
34498,45-49
45514,50-55
41791,25-34
50951,25-34
81123,25-34
6704,35-44
19270,25-34
75454,50-55
78040,25-34
74670,25-34
72006,25-34
65420,25-34
39534,25-34
40804,25-34
86400,35-44
27517,>56
24222,35-44
16771,25-34
18332,25-34
70389,25-34
30585,25-34
50336,18-24
85768,25-34
53508,25-34
34419,25-34
518,45-49
60947,25-34
79738,25-34
56973,25-34
43213,25-34
35410,50-55
22623,25-34
51039,35-44
70683,25-34
76762,25-34
43810,18-24
3298,50-55
2639,25-34
30084,25-34
41351,25-34
43948,35-44
80912,25-34
86180,25-34
67186,18-24
51775,25-34
30870,25-34
6876,18-24
41207,25-34
29913,35-44
44917,25-34
9207,25-34
30201,25-34
59750,35-44
70188,<18
77769,50-55
79128,18-24
80941,25-34
58903,50-55
26950,25-34
6179,<18
22456,25-34
31472,>56
26936,>56
32601,25-34
43220,25-34
44186,18-24
47078,25-34
41275,25-34
35641,25-34
69595,25-34
51420,45-49
78519,35-44
20571,45-49
40727,25-34
56991,25-34
34986,<18
30444,35-44
80062,25-34
21226,25-34
37387,18-24
59315,18-24
5844,35-44
29341,45-49
41306,18-24
66071,>56
71748,50-55
11267,25-34
18949,25-34
9622,25-34
73306,25-34
26393,25-34
54921,18-24
77734,25-34
62554,18-24
1934,25-34
12343,25-34
70064,50-55
25515,>56
33202,18-24
61094,25-34
6874,25-34
57100,35-44
26730,25-34
36234,35-44
16351,25-34
39934,18-24
53015,35-44
63659,25-34
23349,50-55
28980,35-44
27578,<18
29481,25-34
32467,25-34
58236,25-34
38095,<18
72350,25-34
13145,25-34
28456,25-34
43371,25-34
31580,45-49
81087,25-34
11955,>56
22205,50-55
12036,35-44
14189,25-34
48772,35-44
51220,35-44
57000,25-34
37734,<18
73722,25-34
13805,45-49
10759,18-24
23701,25-34
66799,35-44
48057,<18
41959,50-55
54562,18-24
5976,45-49
27941,35-44
275,45-49
85790,>56
75627,<18
19739,25-34
72086,25-34
5800,35-44
12878,25-34
19792,25-34
85523,35-44
38766,25-34
3063,50-55
17590,25-34
69038,25-34
3869,45-49
434,25-34
31839,25-34
26909,25-34
50211,35-44
35466,18-24
17281,25-34
86461,50-55
32072,25-34
12571,35-44
82637,25-34
75181,25-34
71657,25-34
48668,25-34
3355,25-34
19554,35-44
22399,25-34
70769,25-34
78178,25-34
29745,25-34
50969,25-34
78478,25-34
9671,45-49
20164,35-44
72142,35-44
56209,<18
26169,25-34
27978,>56
2021,50-55
58622,25-34
48233,25-34
2220,18-24
21081,35-44
26518,25-34
23006,18-24
29681,25-34
30873,25-34
81623,50-55
4399,35-44
30758,18-24
14033,25-34
48364,25-34
40607,25-34
68836,25-34
69641,45-49
13819,25-34
68021,25-34
11147,>56
53633,35-44
30663,25-34
43408,25-34
16476,25-34
38060,25-34
77410,25-34
2228,25-34
79933,25-34
49110,<18
81904,25-34
21822,25-34
81270,35-44
46951,25-34
3606,45-49
64897,25-34
40672,25-34
15179,>56
21372,25-34
29598,25-34
36919,25-34
6237,50-55
67301,25-34
19825,25-34
74842,25-34
22137,18-24
37573,18-24
50666,50-55
47,25-34
2351,25-34
83370,>56
54642,35-44
14262,25-34
76200,35-44
28553,18-24
14787,18-24
81540,18-24
2172,50-55
44744,25-34
60257,25-34
2419,25-34
60774,25-34
77077,25-34
52505,25-34
72818,25-34
34634,25-34
77424,25-34
2415,25-34
44267,25-34
67002,25-34
60421,25-34
2848,25-34
34131,35-44
20777,25-34
70572,35-44
86860,>56
40416,25-34
74023,25-34
9801,35-44
43001,25-34
8613,25-34
41102,>56
5081,35-44
38593,25-34
2255,25-34
17879,25-34
66715,35-44
77513,25-34
18278,35-44
30577,18-24
8708,35-44
4272,25-34
12170,25-34
81933,18-24
43483,25-34
31941,35-44
52189,45-49
63945,25-34
11917,25-34
19109,25-34
38278,45-49
49991,35-44
15392,50-55
43375,25-34
10326,25-34
70784,25-34
48878,25-34
2931,18-24
4437,>56
4512,>56
20752,35-44
14538,25-34
29184,35-44
331,25-34
56155,45-49
21846,25-34
16910,25-34
21298,25-34
37485,45-49
37845,25-34
6875,50-55
53265,45-49
47358,35-44
38333,25-34
14224,>56
29208,18-24
33911,25-34
27010,25-34
28543,>56
54168,25-34
528,50-55
16779,45-49
64902,25-34
64746,45-49
15308,18-24
29695,18-24
5501,25-34
14416,25-34
48930,45-49
33636,>56
41803,25-34
14909,25-34
46309,25-34
65285,35-44
69113,18-24
8683,25-34
26422,25-34
64545,50-55
70040,25-34
74405,35-44
39036,25-34
51180,25-34
7171,35-44
67676,25-34
1148,25-34
31979,18-24
72789,25-34
24095,25-34
30476,25-34
31537,25-34
39358,>56
59262,35-44
21012,25-34
15165,25-34
50600,<18
52196,25-34
69361,25-34
84347,35-44
10530,45-49
19137,25-34
2806,25-34
34674,25-34
55446,25-34
4755,35-44
13652,25-34
14763,25-34
26784,>56
43308,>56
66503,<18
17651,25-34
49276,25-34
31149,45-49
42822,25-34
61239,25-34
49938,<18
38832,25-34
83703,<18
67293,25-34
6945,35-44
55405,35-44
14018,25-34
24546,35-44
21888,25-34
31347,25-34
18283,25-34
85517,25-34
77343,25-34
11134,35-44
34149,45-49
16229,25-34
59336,25-34
23509,25-34
14718,25-34
29027,35-44
59810,25-34
1120,25-34
17822,>56
11873,18-24
15538,25-34
8096,<18
33197,35-44
37149,25-34
40631,<18
42349,25-34
47866,45-49
1827,18-24
71203,35-44
54185,25-34
66187,25-34
56988,25-34
54404,25-34
8301,25-34
990,35-44
56348,>56
4674,35-44
11816,25-34
73799,25-34
63561,25-34
11059,>56
23783,25-34
24809,25-34
9227,>56
62678,25-34
40650,50-55
24547,25-34
39328,25-34
6663,>56
1371,18-24
45485,25-34
49634,18-24
52605,25-34
70776,25-34
82285,25-34
15630,50-55
4295,25-34
4514,35-44
9763,>56
10558,25-34
38,18-24
20117,25-34
6275,18-24
14369,25-34
38487,50-55
64294,25-34
49084,25-34
61301,18-24
59650,18-24
77142,25-34
81463,25-34
70296,25-34
1051,35-44
71961,35-44
20030,25-34
78942,25-34
52836,35-44
61754,25-34
14689,18-24
13720,35-44
5103,25-34
7126,50-55
197,25-34
3522,35-44
25077,25-34
4680,35-44
8122,25-34
4509,35-44
74836,35-44
61914,18-24
69754,35-44
651,25-34
16849,25-34
59979,50-55
19799,18-24
50628,25-34
14792,45-49
11909,25-34
7278,25-34
19082,45-49
22814,>56
24612,35-44
10584,>56
38454,25-34
82559,35-44
83761,25-34
72119,25-34
4127,45-49
1926,25-34
12829,25-34
17934,18-24
42972,25-34
35118,25-34
31854,25-34
35283,25-34
12958,<18
23772,18-24
30220,18-24
84322,25-34
21313,35-44
15526,25-34
67340,25-34
16082,25-34
38909,25-34
41592,35-44
36463,25-34
40379,25-34
50816,>56
9455,35-44
58344,35-44
49144,18-24
1327,25-34
30247,25-34
1319,25-34
10510,35-44
30520,25-34
47881,35-44
31890,25-34
2955,25-34
56831,35-44
67729,<18
26613,35-44
57643,25-34
80407,25-34
74665,25-34
79088,<18
45832,25-34
15396,25-34
45114,25-34
44515,25-34
20866,25-34
18015,25-34
28721,50-55
39940,25-34
41467,25-34
10270,25-34
31735,25-34
11280,35-44
37534,25-34
62311,25-34
66008,25-34
45520,25-34
6096,25-34
32510,35-44
30302,25-34
71199,25-34
60019,18-24
84473,25-34
11128,50-55
55650,45-49
78824,25-34
13301,45-49
80885,>56
48521,25-34
45533,25-34
59831,18-24
30600,25-34
59619,25-34
82173,25-34
39416,18-24
57603,25-34
64305,25-34
40356,25-34
17157,50-55
53506,25-34
50512,25-34
11528,>56
39646,25-34
47408,35-44
49517,25-34
61128,25-34
46528,25-34
16049,18-24
51749,25-34
28324,35-44
56214,18-24
68804,50-55
15136,18-24
45715,>56
75481,25-34
21736,50-55
49213,25-34
13197,18-24
26827,25-34
38690,25-34
78442,25-34
29196,25-34
32106,25-34
993,18-24
37358,25-34
11923,35-44
31861,45-49
3718,25-34
4150,>56
25475,18-24
19854,35-44
39625,25-34
12957,25-34
5543,25-34
71346,25-34
83768,25-34
18430,35-44
36382,25-34
38377,25-34
7974,25-34
41099,25-34
3506,25-34
41213,>56
52269,25-34
62294,25-34
15332,25-34
22652,>56
19463,18-24
55227,25-34
36509,25-34
41839,25-34
32325,<18
4416,>56
84243,25-34
29404,25-34
12537,18-24
20161,25-34
13389,25-34
27942,25-34
11073,25-34
55686,25-34
42076,<18
57267,45-49
17308,25-34
50292,25-34
